,tloss_e,vloss_e,rloss_e,zloss_e,val_auc,tr_auc
0,2.2039694786071777,,0.901436448097229,0,0.9044658734404141,
1,2.2050859928131104,,0.8936277031898499,0,0.9044658734404141,
2,2.218546152114868,,0.9029026627540588,0,0.9044658734404141,
3,2.2336323261260986,,0.9116672873497009,0,0.9044658734404141,
4,2.2245516777038574,,0.9042344093322754,0,0.9044658734404141,
5,2.2645788192749023,,0.9176074266433716,0,0.9044658734404141,
6,2.223252534866333,,0.899585485458374,0,0.9044658734404141,
7,2.2598459720611572,,0.9204853177070618,0,0.9044658734404141,
8,2.2785181999206543,,0.9206080436706543,0,0.9044658734404141,
9,2.251248598098755,,0.9110868573188782,0,0.9044658734404141,
10,2.254230499267578,,0.917630136013031,0,0.9044658734404141,
11,2.253403663635254,,0.9153271913528442,0,0.9044658734404141,
12,2.2362289428710938,,0.9089227318763733,0,0.9044658734404141,
13,2.2187581062316895,,0.8978574275970459,0,0.9044658734404141,
14,2.2043328285217285,,0.8955579996109009,0,0.9044658734404141,
15,2.2703845500946045,,0.9279312491416931,0,0.9044658734404141,
16,2.2405893802642822,,0.9138768315315247,0,0.9044658734404141,
17,2.23176646232605,,0.9045424461364746,0,0.9044658734404141,
18,2.2713398933410645,,0.9210931062698364,0,0.9044658734404141,
19,2.284806966781616,,0.928661584854126,0,0.9044658734404141,
20,2.2448065280914307,,0.9097599983215332,0,0.9044658734404141,
21,2.2601568698883057,,0.9168980121612549,0,0.9044658734404141,
22,2.2433674335479736,,0.9070426225662231,0,0.9044658734404141,
23,2.2506041526794434,,0.9100722670555115,0,0.9044658734404141,
24,2.263467311859131,,0.9204995632171631,0,0.9044658734404141,
25,2.264949321746826,,0.9187411665916443,0,0.9044658734404141,
26,2.2757568359375,,0.9207067489624023,0,0.9044658734404141,
27,2.2296926975250244,,0.9082226753234863,0,0.9044658734404141,
28,2.262376070022583,,0.9192882180213928,0,0.9044658734404141,
29,2.250882148742676,,0.9149438142776489,0,0.9044658734404141,
30,2.2423033714294434,,0.9093019962310791,0,0.9044658734404141,
31,2.2625913619995117,,0.9119092226028442,0,0.9044658734404141,
32,2.2568860054016113,,0.9193570017814636,0,0.9044658734404141,
33,2.216996431350708,,0.9043202996253967,0,0.9044658734404141,
34,2.267683267593384,,0.9181900024414062,0,0.9044658734404141,
35,2.225003242492676,,0.9082580804824829,0,0.9044658734404141,
36,2.217473268508911,,0.8991034626960754,0,0.9044658734404141,
37,2.240107536315918,,0.9081296920776367,0,0.9044658734404141,
38,2.2692322731018066,,0.9181153178215027,0,0.9044658734404141,
39,2.274744987487793,,0.9271531105041504,0,0.9044658734404141,
